objid,ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,mag_u,mag_g,mag_r,mag_i,mag_z,spec_z,u_g_color,g_r_color,r_i_color,i_z_color,class,diff_u,diff_g,diff_g1,diff_i,diff_z
1237650797293404366,145.40988,1.0265349,20.3675,18.54595,17.45777,17.02957,16.71668,21.43537,19.52151,18.43534,17.95306,17.58438,0.1466059,1.82155,1.088175,0.4281998,0.312891,GALAXY,-1.067873,-0.9755611,-0.9775658,-0.9234829,-0.8677025
1237648722289230091,145.22993,0.76255666,19.42057,17.52952,16.66263,16.26142,15.97225,20.40754,18.50383,17.55842,17.17084,16.94251,0.04707855,1.89105,0.8668823,0.4012146,0.2891674,GALAXY,-0.986969,-0.9743099,-0.8957882,-0.90942,-0.9702587
1237648722289361065,145.44311,0.82657169,19.13947,17.24424,16.31992,15.84278,15.48682,20.43694,18.55585,17.49572,17.10067,16.72033,0.0512595,1.895233,0.9243126,0.4771461,0.3559561,GALAXY,-1.297474,-1.311611,-1.175798,-1.257893,-1.23351
1237648722826166434,145.34769,1.0774531,18.91418,18.02854,17.65802,17.35679,17.33569,20.22492,19.40676,18.86093,18.64006,18.61584,0.08884182,0.8856392,0.3705177,0.3012352,0.02110291,GALAXY,-1.31074,-1.378216,-1.202906,-1.283274,-1.280151
1237651752384463047,145.20053,0.87098003,20.74936,18.53247,17.44424,16.98554,16.65289,21.84971,19.64624,18.63677,18.23901,17.80282,0.1515787,2.216887,1.088236,0.4586983,0.3326473,GALAXY,-1.100353,-1.11377,-1.19253,-1.253471,-1.149931
1237650797293338728,145.26325,0.99193054,18.62118,17.20567,16.58525,16.21857,15.96563,20.97139,19.41699,18.72012,18.26757,17.86163,0.05720619,1.415506,0.6204205,0.366684,0.2529325,GALAXY,-2.35021,-2.211317,-2.134871,-2.049007,-1.895995
1237648722289295527,145.32091,0.77109766,18.26266,17.28305,16.9258,16.79121,16.68193,19.46384,18.65866,18.27755,18.24245,18.2491,0.00658949,0.9796066,0.3572483,0.1345978,0.109272,GALAXY,-1.201181,-1.375608,-1.351744,-1.451248,-1.567169
1237648722289295510,145.29603,0.80159953,19.9182,17.84116,16.87211,16.44959,16.14503,20.79852,18.84166,17.81004,17.4374,17.18395,0.07932202,2.077044,0.9690495,0.4225159,0.3045597,GALAXY,-0.8803196,-1.000496,-0.9379311,-0.9878006,-1.038912
1237650796756533434,145.34123,0.54730699,18.77295,17.34485,16.63813,16.24661,16.00236,20.70528,19.14127,18.49731,18.01303,17.6296,0.09790488,1.428106,0.7067146,0.3915215,0.2442551,GALAXY,-1.932327,-1.796421,-1.859179,-1.76642,-1.627239
1237650795682922788,145.66918,-0.42102498,18.66679,17.60968,17.28689,17.10919,17.03834,20.62205,19.5995,19.43733,19.27488,19.07031,0.03036259,1.05711,0.3227921,0.1776962,0.07085419,GALAXY,-1.955263,-1.989824,-2.15044,-2.165686,-2.031971
1237650795145920759,145.3983,-0.67092618,20.35222,18.35089,17.27982,16.87228,16.56693,21.46334,19.44191,18.48232,18.11189,17.74994,0.1468171,2.001331,1.071062,0.4075451,0.3053532,GALAXY,-1.111122,-1.091021,-1.202492,-1.239614,-1.18301
1237650795145920729,145.37814,-0.67431767,20.61225,18.57151,17.65862,17.27697,16.95535,21.2696,19.17599,18.33512,17.98036,17.63053,0.090209,2.040737,0.9128876,0.3816509,0.3216267,GALAXY,-0.6573524,-0.6044788,-0.6765003,-0.7033882,-0.6751862
1237650795145986089,145.48725,-0.80693196,18.76091,16.99879,16.07986,15.67321,15.36648,20.35241,18.5132,17.63914,17.25513,16.8401,0.06084378,1.762114,0.9189301,0.4066553,0.3067303,GALAXY,-1.591505,-1.514408,-1.559282,-1.581918,-1.473622
1237648720141877472,145.50248,-0.9666317,19.95341,17.90552,16.82207,16.40565,16.06358,20.982,19.11596,17.98824,17.61454,17.25572,0.1477088,2.047897,1.083443,0.4164181,0.3420773,GALAXY,-1.028585,-1.21044,-1.16617,-1.208885,-1.192139
1237650795145920732,145.38815,-0.69227045,20.0465,18.3467,17.2674,16.80194,16.47179,21.43064,19.6557,18.65697,18.2359,17.84169,0.1467894,1.699797,1.0793,0.4654694,0.3301449,GALAXY,-1.384144,-1.308994,-1.38957,-1.433966,-1.3699
1237648720141877432,145.46323,-0.84422273,20.41094,18.59332,17.61359,17.19592,16.86495,21.11082,19.4077,18.39915,18.02691,17.68078,0.1464075,1.817617,0.9797306,0.4176693,0.3309746,GALAXY,-0.6998787,-0.8143806,-0.7855549,-0.8309898,-0.815836
1237650794609049641,145.37115,-1.0810148,19.70322,18.30899,17.49614,16.97729,16.66379,21.28402,19.90825,19.09762,18.53025,18.10461,0.09888671,1.39423,0.8128567,0.5188484,0.3134956,GALAXY,-1.580793,-1.599258,-1.601486,-1.552959,-1.440823
1237650794609049814,145.44408,-1.1954565,20.13683,18.07069,17.16267,16.74169,16.44256,21.21882,19.12445,18.23869,17.80549,17.46509,0.08816301,2.066137,0.9080181,0.4209824,0.2991295,GALAXY,-1.081995,-1.053762,-1.076017,-1.063799,-1.022533
1237650794609049744,145.37411,-1.24932,17.58856,15.65187,14.77462,14.36461,14.0432,19.42395,17.44865,16.64966,16.20745,15.85266,0.06686618,1.936695,0.8772421,0.4100113,0.3214102,GALAXY,-1.835388,-1.79678,-1.875033,-1.842834,-1.80946
1237650794609115494,145.53585,-1.0782817,21.94798,20.55665,18.82815,18.03749,17.63201,23.09331,21.60518,19.98854,19.21546,18.70983,0.4607444,1.391333,1.728497,0.790659,0.4054832,GALAXY,-1.145334,-1.048536,-1.160395,-1.177969,-1.077822
1237648721752686780,145.99917,0.35244454,19.82148,18.17493,17.22205,16.76817,16.45413,21.24863,19.62925,18.63782,18.2281,17.81911,0.1436527,1.646553,0.9528751,0.453886,0.3140335,GALAXY,-1.427153,-1.454321,-1.415766,-1.459932,-1.364981
1237650796756795601,145.92821,0.53113356,17.69344,16.50752,16.00756,15.773,15.66917,20.77154,19.59321,19.09818,18.80637,18.5092,0.03047678,1.185921,0.499958,0.2345581,0.1038342,GALAXY,-3.078104,-3.085691,-3.090616,-3.033363,-2.840034
1237650796756861065,146.05095,0.44008916,18.08579,17.01864,16.5253,16.16799,16.01916,19.69845,18.72462,18.38772,17.91774,17.61964,0.08006686,1.067152,0.4933357,0.3573189,0.1488304,GALAXY,-1.612654,-1.705975,-1.862413,-1.749758,-1.600487
1237648722289623248,146.01687,0.71680772,18.71273,16.89672,16.04858,15.66419,15.36026,19.94116,18.16294,17.2808,16.93183,16.55209,0.03516901,1.816011,0.8481426,0.3843899,0.3039331,GALAXY,-1.22843,-1.266218,-1.232218,-1.267643,-1.191829
1237650796756795418,145.94781,0.46529716,17.00796,15.47428,14.77661,14.43921,14.18273,19.95945,18.32947,17.63184,17.20246,16.82402,0.0303838,1.533678,0.697669,0.3373938,0.2564859,GALAXY,-2.951492,-2.855192,-2.855231,-2.763243,-2.64129
1237648721752752242,146.06202,0.30231485,20.00919,18.46565,17.541,17.06707,16.74776,20.78552,19.29982,18.42349,17.94921,17.61313,0.1222152,1.543537,0.9246559,0.4739227,0.3193169,GALAXY,-0.776329,-0.8341637,-0.8824959,-0.8821335,-0.8653717
1237650796756795423,145.93673,0.49889122,20.92044,18.94602,18.00925,17.31782,22.64481,21.46631,19.52811,18.5984,17.98092,22.64493,0.12362,1.974428,0.9367638,0.691433,-5.326986,GALAXY,-0.545866,-0.582098,-0.5891457,-0.6630974,-0.0001277924
1237648722289557665,145.93774,0.67207956,20.30342,18.52703,17.40332,16.98574,16.60781,21.60994,19.76063,18.61598,18.26653,17.84743,0.1434542,1.776386,1.123711,0.4175835,0.3779259,GALAXY,-1.306519,-1.233595,-1.212656,-1.280787,-1.239611
1237650796219924667,146.00604,0.14544788,19.72587,17.65247,16.52581,16.08071,15.71806,21.01549,19.02317,17.95591,17.45166,17.09197,0.1271269,2.073402,1.126656,0.4451027,0.3626471,GALAXY,-1.289623,-1.370708,-1.430103,-1.370956,-1.373906
1237648721752686598,145.90721,0.40090482,19.94182,18.37543,17.41832,16.91011,16.57628,21.68044,20.21117,19.20954,18.78901,18.34968,0.1441793,1.566381,0.9571133,0.5082073,0.3338356,GALAXY,-1.738628,-1.835739,-1.791222,-1.878891,-1.773405
1237650796219990124,146.04543,0.17980546,17.60863,16.68679,16.30286,16.20397,16.06593,19.12749,18.54244,18.3826,18.49191,18.26208,0.01112419,0.9218483,0.3839283,0.09888649,0.1380386,GALAXY,-1.518854,-1.855658,-2.079741,-2.287939,-2.196144
1237650796219924616,145.93972,0.11688777,18.84658,17.73104,17.09793,16.75157,16.58406,20.34464,19.1817,18.55743,18.1391,17.89307,0.1454365,1.11554,0.6331139,0.3463535,0.1675129,GALAXY,-1.498056,-1.450663,-1.459507,-1.387529,-1.309011
1237650796219924757,146.00406,0.20363364,20.97495,18.85369,17.44166,16.96219,16.59528,22.20908,20.02852,18.67755,18.16066,17.77257,0.2025691,2.12126,1.412024,0.4794769,0.366909,GALAXY,-1.234129,-1.174833,-1.235882,-1.198469,-1.177288
1237650796219924631,145.95625,0.19937236,18.97712,17.43538,16.46055,16.05326,15.72898,21.17242,19.46188,18.45311,17.98764,17.5948,0.1445547,1.541744,0.9748268,0.4072933,0.3242779,GALAXY,-2.195301,-2.026503,-1.992556,-1.934381,-1.865824
1237648721752752448,146.01594,0.3131747,22.63022,21.18908,19.23116,18.38033,17.99137,22.90475,22.17482,20.4041,19.53926,19.0867,0.4404977,1.441139,1.957922,0.8508263,0.3889561,GALAXY,-0.2745323,-0.9857464,-1.172945,-1.158932,-1.095325
1237650796219924614,145.93858,0.15101524,19.26571,18.15721,17.77552,17.53051,17.37478,20.59952,19.6576,19.41372,19.05928,18.92176,0.08002961,1.108503,0.381691,0.2450085,0.1557331,GALAXY,-1.333805,-1.500387,-1.638197,-1.528767,-1.546984
1237648721752686769,145.97847,0.29494694,19.21821,17.49336,16.56565,16.11662,15.76061,21.13033,19.41345,18.36325,17.99262,17.51245,0.1256616,1.724852,0.9277134,0.449028,0.3560095,GALAXY,-1.912121,-1.920095,-1.797607,-1.876005,-1.751842
1237650796756926591,146.27502,0.58101816,18.76401,16.6155,15.52141,15.0511,14.71143,20.82091,18.66535,17.60281,17.07704,16.70889,0.1207871,2.148514,1.094085,0.4703159,0.3396683,GALAXY,-2.056892,-2.049854,-2.081399,-2.025943,-1.997464
1237648722289688840,146.21636,0.65945184,19.10676,17.88112,16.89139,16.50054,16.24859,21.86011,20.58193,19.46228,19.04592,18.75586,0.1936545,1.225636,0.9897289,0.390852,0.2519493,GALAXY,-2.753351,-2.700808,-2.57089,-2.545382,-2.507271
1237650796756926585,146.25172,0.506149,19.50627,18.25677,17.52354,17.13034,16.89312,20.50539,19.28975,18.59876,18.18238,17.8763,0.03735736,1.249496,0.7332268,0.3931999,0.2372208,GALAXY,-0.9991207,-1.03298,-1.075222,-1.052038,-0.9831772
1237650796756861130,146.15186,0.61346142,20.14718,17.86574,16.76963,16.30496,15.96515,21.24057,19.05075,17.99454,17.51388,17.09924,0.1413422,2.281443,1.096107,0.4646721,0.3398132,GALAXY,-1.093386,-1.185009,-1.224907,-1.208925,-1.134096
1237648721752752343,146.14438,0.24309987,20.95948,18.77486,17.35893,16.82556,16.47207,22.0728,19.93793,18.52478,18.03438,17.63191,0.2183854,2.18462,1.41593,0.5333633,0.3534889,GALAXY,-1.113321,-1.163078,-1.165852,-1.208813,-1.159836
1237648722289623371,146.08981,0.65983497,19.28484,17.85198,17.20327,16.90036,16.62214,21.5541,20.15645,19.55061,19.3036,18.95402,0.03610206,1.432861,0.6487103,0.302906,0.2782249,GALAXY,-2.269262,-2.304468,-2.34734,-2.403234,-2.331886
1237648722289623275,146.06942,0.69821674,20.36547,18.53122,17.37185,16.92944,16.58772,21.37117,19.53247,18.38005,17.95553,17.57178,0.1444119,1.834246,1.159369,0.4424095,0.3417263,GALAXY,-1.005699,-1.001247,-1.008194,-1.026083,-0.9840679
1237650796219990080,146.18532,0.1193105,21.30777,19.08163,18.00824,17.56423,17.33172,21.58733,19.49388,18.4755,18.03414,17.72864,0.1227888,2.226137,1.073387,0.4440136,0.2325115,GALAXY,-0.2795658,-0.4122448,-0.4672546,-0.4699135,-0.3969193
1237648721752817877,146.20851,0.39060401,21.6348,19.41857,17.9477,17.37279,17.02122,22.15297,20.2515,18.75408,18.20793,17.83635,0.2425718,2.216228,1.470871,0.5749035,0.3515682,GALAXY,-0.5181713,-0.8329315,-0.8063869,-0.8351364,-0.8151283
1237654670814085349,160.85126,0.45499289,20.40895,18.50923,17.46455,17.00797,16.67376,21.50632,19.66114,18.73377,18.2967,17.84308,0.1401294,1.899715,1.044682,0.4565849,0.3342113,GALAXY,-1.097368,-1.151907,-1.269215,-1.288733,-1.169323
1237648722296045791,160.8076,0.72925402,19.68279,18.07948,17.31016,16.96983,16.68664,21.01681,19.53431,18.84286,18.52482,18.22878,0.06427073,1.603312,0.7693157,0.3403378,0.2831879,GALAXY,-1.334015,-1.454826,-1.532698,-1.554996,-1.542147
1237648722296111281,160.8973,0.67812017,19.39907,17.73098,16.91892,16.55459,16.24294,21.0961,19.38099,18.67011,18.24709,17.97519,0.09400719,1.668087,0.8120594,0.3643303,0.3116493,GALAXY,-1.697029,-1.650011,-1.751184,-1.692501,-1.732244
1237648722295914553,160.48299,0.79938166,21.20612,19.18915,18.01803,17.52141,17.18183,21.56734,19.64632,18.52085,18.05483,17.63834,0.1821945,2.016975,1.171112,0.496624,0.3395824,GALAXY,-0.3612137,-0.4571781,-0.5028191,-0.5334206,-0.4565086
1237648721759240240,160.88842,0.37212444,17.95961,16.15144,15.28256,14.85536,14.53991,20.49314,18.50559,17.72228,17.23511,16.89987,0.08226771,1.808167,0.8688755,0.4272032,0.3154507,GALAXY,-2.533539,-2.354151,-2.43972,-2.379745,-2.359962
1237648722296045577,160.67589,0.68132088,19.75284,17.93508,17.03414,16.62161,16.31471,20.56966,18.80362,17.94711,17.55269,17.20434,0.09495432,1.817762,0.9009399,0.4125252,0.3068981,GALAXY,-0.8168259,-0.8685398,-0.9129791,-0.931076,-0.8896294
1237654670814085184,160.88145,0.56516981,21.00176,18.75057,17.80095,17.39261,17.02369,21.59787,19.44611,18.62866,18.21994,17.71207,0.1255584,2.251184,0.949625,0.4083405,0.3689194,GALAXY,-0.5961132,-0.6955338,-0.8277073,-0.8273335,-0.688385
1237654670814085340,160.84051,0.52330655,19.37893,17.48018,16.49789,16.08189,15.76297,21.11171,19.10735,18.24809,17.83084,17.39206,0.1236645,1.898746,0.9822922,0.4160004,0.3189182,GALAXY,-1.732788,-1.627174,-1.750202,-1.748957,-1.629095
1237648721759240421,160.90139,0.36375921,18.60648,16.74243,15.86639,15.44475,15.12716,20.85083,18.86155,18.10734,17.61664,17.2828,0.08236722,1.86405,0.8760347,0.4216394,0.3175936,GALAXY,-2.244356,-2.119125,-2.240945,-2.171886,-2.155643
1237648722295980041,160.53344,0.80206065,19.91017,18.43048,17.51638,17.19567,16.87921,21.36594,20.00172,19.12461,18.78529,18.47172,0.1646835,1.479689,0.9141006,0.3207092,0.3164616,GALAXY,-1.455765,-1.571241,-1.608227,-1.589613,-1.592508
1237648720142532891,146.91945,-0.99049175,20.12359,18.42199,17.30092,16.87386,16.58202,22.36663,20.34087,18.99691,18.61908,18.22597,0.2138606,1.701605,1.121065,0.4270687,0.2918339,GALAXY,-2.243038,-1.918877,-1.695986,-1.745226,-1.643946
1237650795146510903,146.76339,-0.81043316,25.02829,21.18414,19.46391,18.69699,18.22012,23.90538,21.75133,20.09505,19.35525,18.84989,0.4482199,3.844151,1.720236,0.7669125,0.4768753,GALAXY,1.122917,-0.5671844,-0.6311474,-0.6582508,-0.6297703
1237648720142401774,146.62282,-0.95138526,21.93463,20.1563,18.38781,17.84605,17.47264,22.93499,21.16126,19.46055,18.83133,18.46949,0.3711277,1.778336,1.768484,0.5417614,0.3734131,GALAXY,-1.00036,-1.004967,-1.072741,-0.985281,-0.9968529
1237650795146576091,146.9341,-0.67040397,19.52611,17.67351,16.6128,16.18456,15.81062,20.58999,18.88916,17.83575,17.47137,17.06692,0.1212705,1.852602,1.060707,0.4282398,0.3739433,GALAXY,-1.063875,-1.215645,-1.222946,-1.286806,-1.2563
1237650795146641532,146.9635,-0.75935173,19.94004,18.23173,17.41009,17.0505,16.79082,20.82859,19.15064,18.33244,18.0125,17.75184,0.09708638,1.708305,0.82164,0.3595886,0.2596855,GALAXY,-0.8885536,-0.918911,-0.9223442,-0.9619942,-0.9610233
1237651754002743452,162.73348,2.4332436,19.18395,17.86935,17.36841,17.09203,16.94117,20.94226,19.55415,19.26587,19.06,18.74604,0.05089442,1.3146,0.5009384,0.2763863,0.1508541,GALAXY,-1.75831,-1.684803,-1.897459,-1.967978,-1.804865
1237651754002677977,162.49127,2.4074391,17.43621,15.62493,14.84974,14.46808,14.16078,19.07373,17.06079,16.51768,16.04853,15.80219,0.0405763,1.811279,0.7751865,0.3816614,0.3072977,GALAXY,-1.637526,-1.43586,-1.66794,-1.580447,-1.641409
1237654030324727844,162.73241,2.5621946,18.82808,17.61768,17.17219,16.85043,16.83092,20.50098,19.39375,19.12573,18.88074,18.59234,0.05066408,1.210398,0.4454918,0.3217583,0.01951408,GALAXY,-1.672897,-1.77607,-1.953537,-2.030306,-1.761419
1237654029787725968,162.47872,2.294892,19.93223,18.08644,17.16121,16.76462,16.44604,21.01527,19.10945,18.27456,17.90874,17.56298,0.1030653,1.845795,0.9252319,0.3965874,0.3185844,GALAXY,-1.083033,-1.023006,-1.113356,-1.144123,-1.116947
1237654030324596808,162.44216,2.651902,19.34437,18.02908,17.26284,16.86258,16.60506,20.94003,19.66662,18.90873,18.47288,18.15146,0.1557788,1.315287,0.7662411,0.4002571,0.2575245,GALAXY,-1.595665,-1.637541,-1.645889,-1.610296,-1.546408
1237654030324662487,162.65767,2.6214019,19.85549,18.17232,17.36523,16.99869,16.72515,20.67091,18.9696,18.21708,17.87913,17.55677,0.05345039,1.683176,0.8070889,0.3665352,0.2735424,GALAXY,-0.8154221,-0.797287,-0.8518505,-0.880434,-0.8316212
1237654029787856937,162.68785,2.2510303,20.34039,18.69154,17.56458,17.09156,16.76202,21.16442,19.57957,18.42932,17.99312,17.62379,0.2000368,1.648851,1.126963,0.4730206,0.3295422,GALAXY,-0.8240242,-0.8880291,-0.8647442,-0.9015598,-0.8617706
1237651754002809062,162.86978,2.4799491,18.75538,17.59287,17.21785,16.98573,17.01721,21.49338,20.08443,19.82804,19.77776,19.51096,0.04032642,1.162508,0.375021,0.2321148,-0.03147316,GALAXY,-2.737999,-2.491564,-2.610195,-2.792028,-2.493755
1237654030324793487,162.90058,2.5845418,20.47077,18.41901,17.33742,16.88301,16.68873,21.72824,19.8129,18.81319,18.3801,18.05703,0.1533931,2.051758,1.081591,0.4544106,0.1942787,GALAXY,-1.257473,-1.393888,-1.475771,-1.497087,-1.368299
1237651754539679942,162.84536,2.8708189,19.40781,17.83238,17.03946,16.61714,16.28175,21.37784,19.66116,18.84314,18.48048,18.02103,0.09877189,1.57543,0.7929249,0.4223213,0.3353825,GALAXY,-1.970024,-1.828779,-1.80368,-1.863342,-1.739273
1237654030324728041,162.76344,2.7273001,19.12169,18.05875,17.58067,17.19396,17.09397,19.94608,19.01684,18.69996,18.36785,18.24508,0.09087303,1.062935,0.4780788,0.3867149,0.09999275,GALAXY,-0.8243961,-0.9580879,-1.119291,-1.173893,-1.151119
1237654030324793974,162.96437,2.5930265,21.84808,21.08115,20.30516,19.92569,19.69542,22.09779,21.41648,20.7275,20.35317,20.01436,0.3777024,0.7669277,0.7759838,0.3794727,0.2302685,GALAXY,-0.249712,-0.3353367,-0.4223309,-0.4274769,-0.3189373
1237651754002809002,162.84851,2.3393789,21.13017,18.85911,17.51369,17.0045,16.66377,22.24334,20.11922,18.83156,18.40731,17.95747,0.2152045,2.271055,1.345423,0.5091839,0.3407288,GALAXY,-1.113176,-1.260105,-1.317869,-1.402809,-1.293697
1237651754002808915,162.81305,2.4378256,16.47456,14.6019,13.75298,13.37202,13.07091,19.04528,17.08071,16.33989,16.07655,15.61646,0.05136049,1.872653,0.8489275,0.3809557,0.301115,GALAXY,-2.570721,-2.478805,-2.586908,-2.704524,-2.545551
1237654030324793500,162.94343,2.6536425,19.35974,18.12757,17.54394,17.23474,17.00108,20.89684,19.73963,19.19791,18.88151,18.54794,0.09251075,1.232166,0.5836391,0.3092003,0.2336578,GALAXY,-1.537104,-1.612059,-1.653975,-1.646778,-1.546864
1237654029787922517,162.87579,2.2989657,19.39816,18.0855,17.31878,16.88712,16.62046,20.85429,19.71344,19.0745,18.65139,18.39885,0.1495527,1.312658,0.7667198,0.4316692,0.266655,GALAXY,-1.456127,-1.627937,-1.75572,-1.764273,-1.778391
1237654030324793528,162.97405,2.5386493,19.21146,17.43977,16.56588,16.12197,15.83085,20.79098,19.21164,18.41213,17.9332,17.5511,0.08125424,1.771694,0.873888,0.4439106,0.2911205,GALAXY,-1.579512,-1.771866,-1.846245,-1.811228,-1.720251
1237651754002808917,162.81461,2.45774,19.64713,17.98818,17.15842,16.78083,16.51418,20.54868,18.91302,18.17226,17.86708,17.48349,0.05096483,1.658957,0.8297596,0.3775864,0.2666569,GALAXY,-0.9015465,-0.9248428,-1.013845,-1.08625,-0.9693127
1237654029787922522,162.89322,2.2720162,19.43162,17.75453,16.81948,16.39153,16.06486,20.75028,19.04286,18.17781,17.729,17.42307,0.1157778,1.677095,0.935051,0.4279442,0.3266697,GALAXY,-1.318655,-1.288338,-1.358339,-1.337471,-1.358208
1237654030324793515,162.96238,2.6250947,18.31024,16.60265,15.79154,15.39908,15.12712,19.85812,18.13979,17.3667,16.9662,16.64431,0.05116437,1.707586,0.8111115,0.3924646,0.2719564,GALAXY,-1.547884,-1.537138,-1.575163,-1.567124,-1.517189
1237654029787922547,162.91806,2.2515969,20.05822,18.25541,17.40152,17.05333,16.75503,20.79742,19.08402,18.31614,17.96847,17.65833,0.09955616,1.802811,0.8538933,0.3481884,0.2983017,GALAXY,-0.7392025,-0.8286095,-0.9146252,-0.915144,-0.9033089
1237654030324859404,163.09994,2.7246589,23.32836,21.01529,19.22003,18.4303,18.00626,23.45163,22.14159,20.47598,19.6373,19.12355,0.4411453,2.313078,1.795254,0.7897282,0.4240475,GALAXY,-0.1232662,-1.126303,-1.255951,-1.206995,-1.117292
1237648721215881355,146.06648,-0.00089458762,20.43529,18.53505,17.49322,17.05132,16.72719,21.35316,19.71123,18.70602,18.30582,17.91979,0.1240625,1.900248,1.041828,0.4418983,0.324131,GALAXY,-0.9178619,-1.17618,-1.212805,-1.254499,-1.192598
1237650795683053764,145.98758,-0.34255457,20.17252,18.49099,17.61863,17.15189,16.81395,21.41592,19.97305,19.25321,18.72153,18.25387,0.1261984,1.68153,0.8723545,0.4667454,0.3379402,GALAXY,-1.243401,-1.482069,-1.634577,-1.569647,-1.439922
1237648721215815939,145.99396,-0.13584762,19.09826,17.38807,16.47931,16.04397,15.68856,20.65382,18.814,17.92097,17.55822,17.14417,0.0630479,1.710188,0.9087582,0.4353409,0.3554144,GALAXY,-1.555561,-1.425934,-1.441662,-1.51425,-1.455615
1237650795683053709,145.90594,-0.36835753,19.54909,17.64949,16.66416,16.2171,15.86748,20.51344,18.63896,17.73952,17.26575,16.87402,0.09773864,1.899601,0.9853306,0.4470577,0.3496227,GALAXY,-0.9643459,-0.9894733,-1.075365,-1.048649,-1.006542
1237648721215816272,145.93037,-0.060302718,25.00647,20.62768,19.0159,18.03988,17.58986,24.27871,22.09652,20.64973,19.80719,19.31514,0.5171112,4.378786,1.611784,0.9760132,0.4500198,GALAXY,0.7277565,-1.468838,-1.633833,-1.767305,-1.725279
